Date,price,returns,drift,vol,position,strategy_returns,cumulative_strategy,cumulative_asset
2019-10-03,264.1070251464844,0.008193217814359777,-0.0010082060219422095,0.006301099712358042,1,0.008193217814359777,0.804024571056391,1.0649666186518996
2019-10-04,267.6808776855469,0.013531834441284918,-0.00037020960072604023,0.007087707978004977,-1,-0.013531834441284918,0.7931446436741308,1.079377570620992
2019-10-07,266.52587890625,-0.004314834848433535,-0.0006111244157986362,0.007138157109655212,-1,0.004314834848433535,0.7965669318225043,1.0747202346646592
2019-10-08,262.38824462890625,-0.015524324670923018,-0.0013755942277920597,0.007876300855236627,1,-0.015524324670923018,0.7842007681507707,1.0580359288113144
2019-10-09,264.8799743652344,0.009496346682192902,-0.0012563507835402221,0.008028142984118034,-1,-0.009496346682192902,0.776753725787969,1.0680834047935226
2019-10-10,266.67144775390625,0.006763340237271764,-0.0010913524365526895,0.008163028576496265,-1,-0.006763340237271764,0.7715002760598965,1.0753072162619248
2019-10-11,269.43603515625,0.010367016887743441,-0.0005398133575849007,0.008556601527946196,1,0.010367016887743441,0.7794984324507082,1.0864549443324245
2019-10-14,269.1359558105469,-0.0011137313000063598,-0.0004410654098727151,0.008537011524685676,-1,0.0011137313000063598,0.7803665842532345,1.0852449254548748
2019-10-15,271.8004455566406,0.009900162681976798,-7.26608091490999e-05,0.0088261506510813,1,0.009900162681976798,0.7880923403889201,1.0959890267666679
2019-10-16,271.3638916015625,-0.0016061561421802928,-0.00018286466405325607,0.008831095781195016,1,-0.0016061561421802928,0.7868265410357992,1.0942286972595643
2019-10-17,272.16424560546875,0.0029493754647409443,-3.207609270471923e-05,0.00885889211511327,-1,-0.0029493754647409443,0.7845058941406612,1.0974559885320772
2019-10-18,270.9728698730469,-0.004377414563663473,-1.4710425265751504e-05,0.008849544664572166,-1,0.004377414563663473,0.7879400016669523,1.0926519687048972
2019-10-21,272.8099060058594,0.00677940981203462,0.0003359831072335895,0.008978413982304497,1,0.00677940981203462,0.7932817698455479,1.1000595041826742
2019-10-22,271.918701171875,-0.0032667612662321543,0.0005650145472323231,0.008815624578970937,-1,0.0032667612662321543,0.7958732320044875,1.0964658724038596
2019-10-23,272.7098693847656,0.00290957631630695,0.0004147464140049517,0.008744962958713166,1,0.00290957631630695,0.7981888859111104,1.0996561235378448
2019-10-24,273.1554870605469,0.0016340357493718205,0.0006006110039422863,0.008728564429794729,-1,-0.0016340357493718205,0.7968846167367803,1.1014530009557213
2019-10-25,274.2739562988281,0.004094624824553916,0.0010746993416769711,0.008643307893320441,1,0.004094624824553916,0.8001475602707759,1.105963037756514
2019-10-28,275.8199768066406,0.00563677473674562,0.0011246478135885029,0.00866783396208037,-1,-0.00563677473674562,0.795637308717373,1.1121971022675143
2019-10-29,275.7381286621094,-0.00029674480245722723,0.0017045425115714552,0.008121733491082759,1,-0.00029674480245722723,0.7954012074813701,1.1118670635581085
2019-10-30,276.5838928222656,0.0030672731560916766,0.0027411510605389543,0.006721838773150918,1,0.0030672731560916766,0.7978409202534006,1.1152774635553027
2019-10-31,275.8472595214844,-0.0026633268237880037,0.0021983238286315656,0.006696697279423492,1,-0.0026633268237880037,0.795716009129374,1.1123071151706496
2019-11-01,278.4026794433594,0.009263894541885032,0.001984926833661571,0.006376900731051989,-1,-0.009263894541885032,0.7883445799355099,1.1226114109837788
2019-11-04,279.5212097167969,0.004017670647688876,0.002401552108467692,0.006213761948543874,1,0.004017670647688876,0.7915118888145813,1.127121693898449
2019-11-05,279.2120361328125,-0.001106082734464442,0.0031224642052906206,0.004668923421297142,1,-0.001106082734464442,0.7906364111802402,1.1258750040531875
2019-11-06,279.275634765625,0.00022777898006598463,0.0026590358201842744,0.004458201075287096,1,0.00022777898006598463,0.7908165015355818,1.1261314547132926
2019-11-07,280.25787353515625,0.003517094394416276,0.0024967235280415,0.00435889667287495,-1,-0.003517094394416276,0.7880351252510192,1.1300921653400406
2019-11-08,280.948974609375,0.002465947041919714,0.0021016700357503137,0.003946602191360018,1,0.002465947041919714,0.7899783781370607,1.1328789127722576
2019-11-11,280.41241455078125,-0.0019098131941566177,0.002061865941042801,0.003984570325609547,1,-0.0019098131941566177,0.7884696670073962,1.1307153256772633
2019-11-12,281.0035400390625,0.0021080574810792285,0.0016722606809979224,0.003533200469539859,1,0.0021080574810792285,0.7901318063875352,1.1330989385785282
2019-11-13,281.094482421875,0.00032363429585213765,0.0017687502028995439,0.0034646422865757982,1,0.00032363429585213765,0.7903875201383258,1.1334656482556458
2019-11-14,281.50372314453125,0.0014558831576141351,0.0016940755875432035,0.0034539349117706127,1,0.0014558831576141351,0.7915382320168836,1.1351158418026754
2019-11-15,283.54071044921875,0.0072360936542272825,0.002274750998437741,0.00335426636467893,1,0.0072360936542272825,0.7972658767946592,1.1433296463423566
2019-11-18,283.7498474121094,0.0007375906005147037,0.001972660037861745,0.003195528834842637,1,0.0007375906005147037,0.7978539326114941,1.1441729555427884
